DOI,Title,Authors,Affiliations,Funding Sources,Abstract,Year,URL,Chemicals Mentioned,Chemicals with InChIKey
10.1021/acs.est.2c04637,Apparent Half-Lives of Chlorinated-Perfluorooctane Sulfonate and Perfluorooctane Sulfonate Isomers in Aviation Firefighters,"Nilsson, Sandra, Thompson, Jack, Mueller, Jochen F., Bräunig, Jennifer","Queensland Alliance for Environmental Health Sciences (QAEHS), The University of Queensland, 20 Cornwall Street, Woolloongabba, Queensland4102, Australia | Queensland Alliance for Environmental Health Sciences (QAEHS), The University of Queensland, 20 Cornwall Street, Woolloongabba, Queensland4102, Australia; Organic Chemistry, Forensic and Scientific Services, 39 Kessels Road, Coopers Plains, Queensland4108, Australia | Queensland Alliance for Environmental Health Sciences (QAEHS), The University of Queensland, 20 Cornwall Street, Woolloongabba, Queensland4102, Australia | Queensland Alliance for Environmental Health Sciences (QAEHS), The University of Queensland, 20 Cornwall Street, Woolloongabba, Queensland4102, Australia",Queensland Health; University of Queensland; Airservices Australia,"Elevated levels of perfluorooctane sulfonate (PFOS) and elevated detection frequency of chloro-substituted PFOS have been reported in Australian firefighters with historical exposure to aqueous-film forming foam (AFFF). The aim of this study is to estimate the apparent half-lives of Cl-PFOS and PFOS isomers in firefighters following the end of exposure to 3M-AFFF. Paired serum samples from 120 firefighters, collected approximately five years apart, were analyzed for 8-Cl-PFOS (8-chloroperfluoro-1-octanesulfonic acid) and PFOS isomers via targeted LC-MS/MS. Apparent half-life was estimated by assuming a first order-elimination model. Cl-PFOS was detected in 93% of all initial serum samples (<LOQ-1.09 ng/mL). The average half-life of Cl-PFOS among the firefighters was 5.0 years. Branched PFOS isomers made up 55% of the total isomer concentration at the initial sampling timepoint. Five years later, the proportion of branched PFOS isomers was greater (65%). The longest average half-life (11.5 years) was estimated for ""1m-PFOS"". Other isomers had average half-lives ranging from 4.0 to 7.5 years. Marked differences in half-lives between PFOS isomers suggest that the elimination rate of ""total PFOS"" (sum of all PFOS isomers) is non-linear. This is the first study to report the serum concentrations and apparent half-life of Cl-PFOS in humans.",2022.0,https://doi.org/10.1021/acs.est.2c04637,chloro; PFOS; perfluorooctane sulfonate; 8-Cl-PFOS; 8-chloroperfluoro-1-octanesulfonic acid; 1m-PFOS; Cl,chloro (Error); PFOS (YFSUTJLHUFNCNZ-UHFFFAOYSA-N); perfluorooctane sulfonate (YFSUTJLHUFNCNZ-UHFFFAOYSA-N); 8-Cl-PFOS (Error); 8-chloroperfluoro-1-octanesulfonic acid (Error); 1m-PFOS (Error); Cl (KZBUYRJDOAKODT-UHFFFAOYSA-N)
10.1021/acs.est.2c04091,Identification and Quantification of Micro-Bioplastics in Environmental Samples by Pyrolysis–Gas Chromatography–Mass Spectrometry,"Okoffo, Elvis D., Chan, Clement Matthew, Rauert, Cassandra, Kaserzon, Sarit, Thomas, Kevin V.","Queensland Alliance for Environmental Health Sciences (QAEHS), The University of Queensland, 20 Cornwall Street, Woolloongabba, QLD 4102, Australia | School of Chemical Engineering, The University of Queensland, St Lucia, QLD 4072, Australia | Queensland Alliance for Environmental Health Sciences (QAEHS), The University of Queensland, 20 Cornwall Street, Woolloongabba, QLD 4102, Australia | Queensland Alliance for Environmental Health Sciences (QAEHS), The University of Queensland, 20 Cornwall Street, Woolloongabba, QLD 4102, Australia | Queensland Alliance for Environmental Health Sciences (QAEHS), The University of Queensland, 20 Cornwall Street, Woolloongabba, QLD 4102, Australia",Queensland Health; Australian Research Council; Minderoo Foundation,"Bioplastics are materials that are biobased and/or biodegradable, but not necessarily both. Concerns about environmental plastic pollution are constantly growing with increasing demand for substituting fossil-based plastics with those made using renewable resource feedstocks. For many conventional bioplastics to completely decompose/degrade, they require specific environmental conditions that are rarely met in natural ecosystems, leading to rapid formation of micro-bioplastics. As global bioplastic production and consumption/use continue to increase, there is growing concern regarding the potential for environmental pollution from micro-bioplastics. However, the actual extent of their environmental occurrence and potential impacts remains unclear, and there is insufficient mass concentration-based quantitative data due to the lack of quantitative analytical methods. This study developed and validated an analytical method coupling pressurized liquid extraction and pyrolysis-gas chromatography-mass spectrometry combined with thermochemolysis to simultaneously identify and quantify five targeted micro-bioplastics (i.e., polylactic acid (PLA), polyhydroxyalkanoate, polybutylene succinate, polycaprolactone, and polybutylene adipate terephthalate (PBAT)) in environmental samples on a polymer-specific mass-based concentration. The recovery of spiked micro-bioplastics in environmental samples (biosolids) ranged from 74 to 116%. The limits of quantification for the target micro-bioplastics were between 0.02 and 0.05 mg/g. PLA and PBAT were commonly detected in wastewater, biosolids, and sediment samples at concentrations between 0.07 and 0.18 mg/g. The presented analytical method enables the accurate identification, quantification, and monitoring of micro-bioplastics in environmental samples. This study quantified five micro-bioplastic types in complex environmental samples for the first time, filling in gaps in our knowledge about bioplastic pollution and providing a useful methodology and important reference data for future research.",2022.0,https://doi.org/10.1021/acs.est.2c04091,polybutylene; adipate; polycaprolactone; PBAT; terephthalate; PLA; polyhydroxyalkanoate; polylactic acid; polybutylene succinate,polybutylene (Error); adipate (WNLRTRBMVRJNCN-UHFFFAOYSA-L); polycaprolactone (Error); PBAT (Error); terephthalate (KKEYFWRCBNTPAC-UHFFFAOYSA-L); PLA (SIOXPEMLGUPBBT-UHFFFAOYSA-N); polyhydroxyalkanoate (Error); polylactic acid (Error); polybutylene succinate (Error)
10.1021/acs.est.2c00093,Comparative Life Cycle Evaluation of the Global Warming Potential (GWP) Impacts of Renewable Natural Gas Production Pathways,"Rai, Srijana, Hage, Danny, Littlefield, James, Yanai, Gabrielle, Skone, Timothy J.","National Energy Technology Laboratory Support Contractor, U.S. Department of Energy, Pittsburgh, Pennsylvania 15236, United States | National Energy Technology Laboratory Support Contractor, U.S. Department of Energy, Pittsburgh, Pennsylvania 15236, United States | National Energy Technology Laboratory Support Contractor, U.S. Department of Energy, Pittsburgh, Pennsylvania 15236, United States | National Energy Technology Laboratory Support Contractor, U.S. Department of Energy, Pittsburgh, Pennsylvania 15236, United States | National Energy Technology Laboratory, U.S. Department of Energy, Pittsburgh, Pennsylvania 15236, United States","Department of Energy, National Energy Technology Laboratory","Renewable natural gas (RNG) sources are being considered in future energy strategy discussions as potential replacements for fossil natural gas (FNG). While today’s supply of RNG resources is insufficient to meet U.S. demands, there is significant interest in its viability to supplement and decarbonize the natural gas supply. However, the studies compare the life cycle global warming potential (GWP) of various RNG production pathways are lacking and focus mostly on a singular pathway. This effort is an attempt to close this gap and provide a comparison between the life cycle GWP of three major RNG pathways and the FNG pathway. The three RNG pathways evaluated are anaerobic digestion (AD), thermal gasification (TG), and power-to-gas (P2G) using various feedstocks. The functional unit is 1 MJ of compressed RNG ready for injection into the natural gas transmission network. The results show that RNG production is not always carbon neutral or negative. Depending on the pathway, the GWP impact of RNG production can range from −229 to 27 g CO2e/MJ compressed RNG, with AD of animal manure and AD of municipal solid waste being the least and the most impactful pathways, respectively, compared to the 10.1 g CO2e/MJ impact for compressed FNG.",2022.0,https://doi.org/10.1021/acs.est.2c00093,carbon; singular,carbon (OKTJSMMVPCPJKN-UHFFFAOYSA-N); singular (LBFBRXGCXUHRJY-HKHDRNBDSA-M)
10.1021/acs.est.2c01039,Developmental Exposure to Trace Concentrations of Chlorpyrifos Results in Nonmonotonic Changes in Brain Shape and Behavior in Amphibians,"McClelland, Sara J., Woodley, Sarah K.","Duquesne University, Pittsburgh, Pennsylvania 15217, United States; Moravian University, Bethlehem, Pennsylvania 18018, United States | Duquesne University, Pittsburgh, Pennsylvania 15217, United States",American Society of Ichthyologists and Herpetologists; Society of Wetland Scientists; G. Murray McKinley Research Fund,"Despite regulations and improved design, pesticides remain ubiquitous in the environment at relatively low, trace concentrations. To understand how prolonged exposure to trace pesticide concentrations impacts vertebrate brain development and behavior, we raised larval amphibians (northern leopard frogs, Lithobates pipiens) in 0, 1, or 10 μg/L of the organophosphorus pesticide chlorpyrifos (CPF) from hatching to metamorphosis. Tadpoles exposed to 1 μg/L CPF, but not 10 μg/L CPF, had changes in relative brain mass, relative telencephalon shape, and behavioral responses to a novel visual cue. Tadpoles exposed to 10 μg/L CPF had altered behavioral responses to predator-associated olfactory cues. After metamorphosis, frogs raised in 1 μg/L CPF, but not 10 μg/L CPF, had changes in the shape of their optic tectum and medulla. Thus, we provide robust evidence that even trace, yet ecologically realistic, concentrations of CPF have neurodevelopmental and behavioral effects that carry over to later life-history stages, further emphasizing the potent effects of trace levels of CPF on vertebrate development. Also, some but not all effects were nonmonotonic, meaning that effects were evident at the lowest but not at the higher concentration of CPF.",2022.0,https://doi.org/10.1021/acs.est.2c01039,organophosphorus; chlorpyrifos; CPF,organophosphorus (Error); chlorpyrifos (SBPBAQFWLVIOKP-UHFFFAOYSA-N); CPF (Error)
10.1021/acs.est.2c02722,Dissociation of Mercuric Oxides Drives Anomalous Isotope Fractionation during Net Photo-oxidation of Mercury Vapor in Air,"Sun, Guangyi, Feng, Xinbin, Yin, Runsheng, Wang, Feiyue, Lin, Che-Jen, Li, Kai, Sommar, Jonas Olof","State Key Laboratory of Environmental Geochemistry, Institute of Geochemistry, Chinese Academy of Sciences, Guiyang 550081, China | State Key Laboratory of Environmental Geochemistry, Institute of Geochemistry, Chinese Academy of Sciences, Guiyang 550081, China; Center for Excellence in Quaternary Science and Global Change, Chinese Academy of Sciences, Xian 710061, China | State Key Laboratory of Ore Deposit Geochemistry, Institute of Geochemistry, Chinese Academy of Sciences, Guiyang 550081, China | Centre for Earth Observation Science, and Department of Environment and Geography, University of Manitoba, Winnipeg, Manitoba R3T 2N2, Canada | State Key Laboratory of Environmental Geochemistry, Institute of Geochemistry, Chinese Academy of Sciences, Guiyang 550081, China; Center for Advances in Water and Air Quality, Lamar University, Beaumont, Texas 777100, United States | State Key Laboratory of Environmental Geochemistry, Institute of Geochemistry, Chinese Academy of Sciences, Guiyang 550081, China; University of Chinese Academy of Sciences, Beijing 100045, China | State Key Laboratory of Environmental Geochemistry, Institute of Geochemistry, Chinese Academy of Sciences, Guiyang 550081, China",China Postdoctoral Science Foundation; National Natural Science Foundation of China; Chinese Academy of Sciences,"The atmosphere is the primary medium for long-distance transport and transformation of elemental mercury (Hg), a potent neurotoxin. The recent discovery of mass-independent fractionation (MIF) of even-mass Hg isotopes (even-MIF, measured as Δ200Hg and Δ204Hg) in the atmosphere is surprising and can potentially serve as a powerful tracer in understanding Hg biogeochemistry. Far-ultraviolet (UVC) light-induced gas-phase reactions have been suspected as a likely cause for even-MIF, yet the mechanism remains unknown. Here, we present the first experimental evidence of large-scale even-MIF caused by UVC-induced (wavelength: 254 nm) Hg oxidation in synthetic air at the pressure (46-88 kPa) and temperature (233-298 K) resembling those of the lower atmosphere. We observe negatively correlated Δ200Hg and Δ204Hg signatures with values as low as -50‰ and as high as 550‰, respectively, in the remaining atomic Hg pool. The magnitude of even-MIF signatures decreases with decreasing pressure with the Δ200Hg/Δ204Hg ratio being similar to that observed in global precipitation. This even-MIF can be explained by photodissociation of mercuric oxides that are photochemically formed in the UVC-irradiated Hg-O2 system. We propose that similar processes occurring in the atmosphere, where mercuric oxide species serve as intermediates, are responsible for the observed even-MIF in the environment.",2022.0,https://doi.org/10.1021/acs.est.2c02722,mercury; Hg-O2; mercuric oxides; mercuric oxide; Hg,mercury (QSHDDOUJBYECFT-UHFFFAOYSA-N); Hg-O2 (Error); mercuric oxides (Error); mercuric oxide (UKWHYYKOEPRTIC-UHFFFAOYSA-N); Hg (QSHDDOUJBYECFT-UHFFFAOYSA-N)
10.1021/acs.est.2c06814,Nanoscale Interactions of Humic Acid and Minerals Reveal Mechanisms of Carbon Protection in Soil,"Yu, Menghan, Hua, Yicheng, Sarwar, Muhammad Tariq, Yang, Huaming","Engineering Research Center of Nano-Geomaterials of Ministry of Education, China University of Geosciences, Wuhan 430074, China; Faculty of Materials Science and Chemistry, China University of Geosciences, Wuhan 430074, China; Key Laboratory of Functional Geomaterials in China Nonmetallic Minerals Industry, China University of Geosciences, Wuhan 430074, China | Engineering Research Center of Nano-Geomaterials of Ministry of Education, China University of Geosciences, Wuhan 430074, China; Faculty of Materials Science and Chemistry, China University of Geosciences, Wuhan 430074, China; Key Laboratory of Functional Geomaterials in China Nonmetallic Minerals Industry, China University of Geosciences, Wuhan 430074, China | Engineering Research Center of Nano-Geomaterials of Ministry of Education, China University of Geosciences, Wuhan 430074, China; Faculty of Materials Science and Chemistry, China University of Geosciences, Wuhan 430074, China; Key Laboratory of Functional Geomaterials in China Nonmetallic Minerals Industry, China University of Geosciences, Wuhan 430074, China | Engineering Research Center of Nano-Geomaterials of Ministry of Education, China University of Geosciences, Wuhan 430074, China; Faculty of Materials Science and Chemistry, China University of Geosciences, Wuhan 430074, China; Key Laboratory of Functional Geomaterials in China Nonmetallic Minerals Industry, China University of Geosciences, Wuhan 430074, China; Hunan Key Laboratory of Mineral Materials and Application, School of Minerals Processing and Bioengineering, Central South University, Changsha 410083, China",Ministry of Science and Technology of the People's Republic of China; China Postdoctoral Science Foundation; National Natural Science Foundation of China; China University of Geosciences,"The concentrations of terrestrially sourced dissolved organic matter (DOM) have expanded throughout aquatic ecosystems in recent decades. Although sorption to minerals in soils is one major pathway to sequestrate soil organic matter, the mechanisms of organic matter-mineral interactions are not thoroughly understood. Here, we investigated the effect of calcium phosphate mineralization on humic acid (HA) fixation in simulated soil solutions, either with or without clay mineral montmorillonite (Mt). We found that Mt in solution promoted nucleation and crystallization of calcium phosphate (CaP) due to amorphous calcium phosphate clustering and coalescence on Mt surface, which contributed to the long-term persistence and accumulation of HA. Organic ligands with specific chemical groups on HA have higher binding energies to CaP-Mt than to CaP/Mt, according to dynamic force spectroscopy observations. Moreover, CaP-Mt formed in solution showed a great capacity for HA adsorption with a maximum adsorption quantity of 156.89 mg/g. Our findings directly support that Mt is crucial for DOM sequestration by facilitating CaP precipitation/transformation. This has an impact on how effectively we understand the long-term turnover of DOM and highlights knowledge gaps that might assist in resolving essential soil C sequestration issues.",2023.0,https://doi.org/10.1021/acs.est.2c06814,calcium phosphate; CaP; montmorillonite,calcium phosphate (QORWJWZARLRLPR-UHFFFAOYSA-H); CaP (Error); montmorillonite (GUJOJGAPFQRJSV-UHFFFAOYSA-N)
10.1021/acs.est.2c02117,Application of the IoT in the Food Supply Chain─From the Perspective of Carbon Mitigation,"Luo, Zhenyi, Zhu, Jingyu, Sun, Tingting, Liu, Yuru, Ren, Shuhan, Tong, Huanhuan, Yu, Lei, Fei, Xunchang, Yin, Ke","Department of Environmental Engineering, School of Biology and the Environment, Nanjing Forestry University, 159 Longpan Road, Nanjing 210037, China | Department of Environmental Engineering, School of Biology and the Environment, Nanjing Forestry University, 159 Longpan Road, Nanjing 210037, China | Department of Environmental Engineering, School of Biology and the Environment, Nanjing Forestry University, 159 Longpan Road, Nanjing 210037, China | Department of Environmental Engineering, School of Biology and the Environment, Nanjing Forestry University, 159 Longpan Road, Nanjing 210037, China | Department of Environmental Engineering, School of Biology and the Environment, Nanjing Forestry University, 159 Longpan Road, Nanjing 210037, China | JFE Engineering Corporation, 1 Cleantech Loop #02-15, Cleantech One, Singapore 637141, Singapore | Department of Environmental Engineering, School of Biology and the Environment, Nanjing Forestry University, 159 Longpan Road, Nanjing 210037, China | School of Civil and Environmental Engineering, Nanyang Technological University, 50 Nanyang Avenue, Singapore 639798, Singapore | Department of Environmental Engineering, School of Biology and the Environment, Nanjing Forestry University, 159 Longpan Road, Nanjing 210037, China",Government of Jiangsu Province; Nanjing Forestry University; Priority Academic Program Development of Jiangsu Higher Education Institutions,"With the rising demands on supply chain transparency and food security, the rapid outspread of the Internet of Things (IoT) to improve logistical efficiency, and the rising penetration of sensor technology into daily life, the extensive integration of the IoT in the food sector is well anticipated. A perspective on potential life cycle trade-offs in regard to the type of integration is necessary. We conduct life cycle assessment (LCA) integrated with shelf life-food loss (SL-FL) models, showing an overall 5-fold leverage on carbon reduction, which is diet dependent and a function of income. Meat presents the highest leverage, 35 ± 11-times, owing to its high carbon footprint. Two-thirds (65%) of global sensors (1 billion) engaged in monitoring fruits and vegetables can mitigate less than 7% of the total reduced carbon emissions. Despite the expected carbon emission reductions, widespread adoption of the IoT faces multiple challenges such as high costs, difficulties in social acceptance, and regional variability in technological development. Furthermore, changes in the distribution of transportation resources and dealer service models, requirements regarding the accuracy of sensor data analysis, efficient and persistent operation of devices, development of agricultural infrastructure, and farmer education and training have all increased uncertainty. Nonetheless, the research trend in smart sensors toward smaller chips and the potential integration of machine learning or blockchain as further steps make it possible to leverage these advantages to facilitate market penetration. These insights facilitate the future optimization of the application of IoT sensors for sustainability.",2022.0,https://doi.org/10.1021/acs.est.2c02117,carbon,carbon (OKTJSMMVPCPJKN-UHFFFAOYSA-N)
10.1021/acs.est.1c08937,Catalytic Membrane with Copper Single-Atom Catalysts for Effective Hydrogen Peroxide Activation and Pollutant Destruction,"Ma, Wen, Sun, Meng, Huang, Dahong, Chu, Chiheng, Hedtke, Tayler, Wang, Xiaoxiong, Zhao, Yumeng, Kim, Jae-Hong, Elimelech, Menachem","Department of Chemical and Environmental Engineering, Yale University, New Haven, Connecticut 06520-8286, United States; Department of Chemical and Biotechnology Engineering, Université de Sherbrooke, Sherbrooke, Quebec J1K 2R1, Canada | Center for Water and Ecology, State Key Joint Laboratory of Environment Simulation and Pollution Control, School of Environment, Tsinghua University, Beijing 100084, China | Department of Chemical and Environmental Engineering, Yale University, New Haven, Connecticut 06520-8286, United States | Faculty of Agriculture, Life, and Environmental Sciences, Zhejiang University, Hangzhou 310058, China | Department of Chemical and Environmental Engineering, Yale University, New Haven, Connecticut 06520-8286, United States | Department of Chemical and Environmental Engineering, Yale University, New Haven, Connecticut 06520-8286, United States | State Key Laboratory of Urban Water Resource and Environment, Harbin Institute of Technology, Harbin 150090, China | Department of Chemical and Environmental Engineering, Yale University, New Haven, Connecticut 06520-8286, United States | Department of Chemical and Environmental Engineering, Yale University, New Haven, Connecticut 06520-8286, United States",Division of Engineering Education and Centers,"The superior catalytic property of single-atom catalysts (SACs) renders them highly desirable in the energy and environmental fields. However, using SACs for water decontamination is hindered by their limited spatial distribution and density on engineered surfaces and low stability in complex aqueous environments. Herein, we present copper SACs (Cu1) anchored on a thiol-doped reactive membrane for water purification. We demonstrate that the fabricated Cu1 features a Cu-S2 coordination─one copper atom is bridged by two thiolate sulfur atoms, resulting in high-density Cu-SACs on the membrane (2.1 ± 0.3 Cu atoms per nm2). The Cu-SACs activate peroxide to generate hydroxyl radicals, exhibiting fast kinetics, which are 40-fold higher than those of nanoparticulate Cu catalysts. The Cu1-functionalized membrane oxidatively removes organic pollutants from feedwater in the presence of peroxide, achieving efficient water purification. We provide evidence that a dual-site cascade mechanism is responsible for in situ regeneration of Cu1. Specifically, one of the two linked sulfur atoms detaches the oxidized Cu1 while donating one electron, and an adjacent free thiol rebinds the reduced Cu(I)-S pair, retrieving the Cu-S2 coordination on the reactive membrane. This work presents a universal, facile approach for engineering robust SACs on water-treatment membranes and broadens the application of SACs to real-world environmental problems.",2022.0,https://doi.org/10.1021/acs.est.1c08937,copper; Cu(I)-S; coordination─one; Cu-S2; peroxide; thiolate; sulfur; Cu; hydroxyl; thiol; Cu1,copper (RYGMFSIKBFXOCR-UHFFFAOYSA-N); Cu(I)-S (Error); coordination─one (Error); Cu-S2 (Error); peroxide (MHAJPDPJQMAIIY-UHFFFAOYSA-N); thiolate (NBOMNTLFRHMDEZ-UHFFFAOYSA-N); sulfur (NINIDFKCEFEMDL-UHFFFAOYSA-N); Cu (RYGMFSIKBFXOCR-UHFFFAOYSA-N); hydroxyl (TUJKJAMUKRIRHC-UHFFFAOYSA-N); thiol (RWSOTUBLDIXVET-UHFFFAOYSA-N); Cu1 (RYGMFSIKBFXOCR-UHFFFAOYSA-N)
10.1021/acs.est.1c06948,Trends and Challenges Regarding the Source-Specific Health Risk of PM<sub>2.5</sub>-Bound Metals in a Chinese Megacity from 2014 to 2020,"Yan, Run-Hua, Peng, Xing, Lin, Weiwei, He, Ling-Yan, Wei, Feng-Hua, Tang, Meng-Xue, Huang, Xiao-Feng","Laboratory of Atmospheric Observation Supersite, School of Environment and Energy, Peking University Shenzhen Graduate School, Shenzhen 518055, China | Laboratory of Atmospheric Observation Supersite, School of Environment and Energy, Peking University Shenzhen Graduate School, Shenzhen 518055, China | Department of Occupational and Environmental Health, School of Public Health, Sun Yat-Sen University, Guangzhou 510080, China | Laboratory of Atmospheric Observation Supersite, School of Environment and Energy, Peking University Shenzhen Graduate School, Shenzhen 518055, China | Laboratory of Atmospheric Observation Supersite, School of Environment and Energy, Peking University Shenzhen Graduate School, Shenzhen 518055, China | Laboratory of Atmospheric Observation Supersite, School of Environment and Energy, Peking University Shenzhen Graduate School, Shenzhen 518055, China | Laboratory of Atmospheric Observation Supersite, School of Environment and Energy, Peking University Shenzhen Graduate School, Shenzhen 518055, China",Science and Technology Foundation of Shenzhen City; National Natural Science Foundation of China; State Environmental Protection Key Laboratory of Regional Air Quality Monitoring,"Identifying the health risk of PM2.5 is essential for urban air pollution control. In 2013, China announced the ever-strict national Air Pollution Prevention and Control Action Plan, and its health benefit should be evaluated to provide reference for future policymaking. In this study, we conducted a seven-year (2014-2020) continuous observation of PM2.5 in Shenzhen, the third largest city in China, which has relatively good air quality. The results showed that the annual mean PM2.5 and total concentration of 21 associated metals dropped from 37.7 to 18.5 μg/m3 and from 2.4 to 1.1 μg/m3, respectively. Combining methods for source apportionment and health risk assessment, we found that the total carcinogenic risk (CR) of five hazardous metals (Cd, Cr, Ni, Co, and Pb) showed a clear decreasing trend. However, the total CR (1.8 × 10-6) in 2020 still exceeded the widely acceptable risk level (i.e., 1 × 10-6), with the primary contributor changing from industrial emissions (61%) to vehicle emissions (63%). Further analysis indicated that the CR of vehicles mainly came from Cr and Ni released by braking and tire wearing and has fluctuated in recent years, highlighting a great challenge of controlling nonexhaust emissions of vehicles (including electric cars) in the future.",2022.0,https://doi.org/10.1021/acs.est.1c06948,Cr; Ni; Co; Cd; Pb,Cr (VYZAMTAEIAYCRO-UHFFFAOYSA-N); Ni (PXHVJJICTQNCMI-UHFFFAOYSA-N); Co (GUTLYIVDDKVIGB-UHFFFAOYSA-N); Cd (BDOSMKKIYDKNTQ-UHFFFAOYSA-N); Pb (WABPQHHGFIMREM-UHFFFAOYSA-N)
10.1021/acs.est.2c04858,Defect Engineering on CuMn<sub>2</sub>O<sub>4</sub> Spinel Surface: A New Path to High-Performance Oxidation Catalysts,"Yang, Yu, Si, Wenzhe, Peng, Yue, Wang, Yu, Liu, Hao, Su, Ziang, Li, Junhua","State Key Joint Laboratory of Environment Simulation and Pollution Control, School of Environment, Tsinghua University, Beijing 100084, China | State Key Joint Laboratory of Environment Simulation and Pollution Control, School of Environment, Tsinghua University, Beijing 100084, China | State Key Joint Laboratory of Environment Simulation and Pollution Control, School of Environment, Tsinghua University, Beijing 100084, China | School of Environmental Science and Engineering, Yancheng Institute of Technology, Yancheng 224051, China | State Key Joint Laboratory of Environment Simulation and Pollution Control, School of Environment, Tsinghua University, Beijing 100084, China | State Key Joint Laboratory of Environment Simulation and Pollution Control, School of Environment, Tsinghua University, Beijing 100084, China | State Key Joint Laboratory of Environment Simulation and Pollution Control, School of Environment, Tsinghua University, Beijing 100084, China",Natural Science Foundation of Beijing Municipality; Yancheng Institute of Technology; National Natural Science Foundation of China,"Catalytic combustion is an efficient method to eliminate CO and volatile organic compound (VOC) pollutants. CuMn2O4 spinel is a high-performance non-noble metal oxide catalyst for catalytic combustion and has the potential to replace noble metal catalysts. In order to further improve the catalytic activity of CuMn2O4 spinel, we propose a simple and low-cost approach to introduce numerous oxygen and metal vacancies simultaneously in situ on the CuMn2O4 spinel surface for the catalytic combustion of CO and VOCs. Alkali treatment was used to generate oxygen vacancies (VO), copper vacancies (VCu), and novel active sites (VO combines with Mn2O3 at the interface between Mn2O3(222) and CuMn2O4(311)) on the CuMn2O4 spinel surface. In the catalytic combustion of CO and VOCs, the vacancies and new active sites showed high activity and stability. The oxidation rate of CO increased by 4.13 times at 160 °C, and that of toluene increased by 11.63 times at 250 °C. Oxygen is easier to adsorb and dissociate on VO and novel sites, and the dissociated oxygen also more easily participates in the oxidation reaction. Furthermore, the lattice oxygen at VCu more readily participates in the oxidation reaction. This strategy is beneficial for the development of defect engineering on spinel surfaces and provides a new idea for improving the catalytic combustion activity of CuMn2O4 spinel.",2022.0,https://doi.org/10.1021/acs.est.2c04858,copper; CO; CuMn2O4(311); Mn2O3(222); oxygen; Oxygen; metal oxide; Mn2O3; toluene; CuMn2O4,copper (RYGMFSIKBFXOCR-UHFFFAOYSA-N); CO (GUTLYIVDDKVIGB-UHFFFAOYSA-N); CuMn2O4(311) (Error); Mn2O3(222) (Error); oxygen (MYMOFIZGZYHOMD-UHFFFAOYSA-N); Oxygen (MYMOFIZGZYHOMD-UHFFFAOYSA-N); metal oxide (Error); Mn2O3 (Error); toluene (YXFVVABEGXRONW-UHFFFAOYSA-N); CuMn2O4 (Error)
10.1021/acs.est.1c06696,Visible Light-Induced Catalyst-Free Activation of Peroxydisulfate: Pollutant-Dependent Production of Reactive Species,"Wen, Yinghao, Huang, Ching-Hua, Ashley, Daniel C., Meyerstein, Dan, Dionysiou, Dionysios D., Sharma, Virender K., Ma, Xingmao","Department of Civil and Environmental Engineering, Texas A&M University, College Station, Texas 77843, United States | School of Civil and Environmental Engineering, Georgia Institute of Technology, Atlanta, Georgia 30332, United States | Department of Chemistry and Biochemistry, Spelman College, Atlanta, Georgia 30314, United States | Department of Chemical Sciences, Ariel University, Ariel, Israel 40700, United States | Environmental Engineering and Science Program, Department of Chemical and Environmental Engineering, 705 Engineering Research Center, University of Cincinnati, Cincinnati, Ohio 45221, United States | Department of Environmental and Occupational Health, Texas A&M University, College Station, Texas 77843, United States | Department of Civil and Environmental Engineering, Texas A&M University, College Station, Texas 77843, United States",University of Cincinnati; Texas Water Resources Institute,"Activation of peroxydisulfate (PDS, S2O82-) via various catalysts to degrade pollutants in water has been extensively investigated. However, catalyst-free activation of PDS by visible light has been largely ignored. This paper reports effective visible light activation of PDS without any additional catalyst, leading to the degradation of a wide range of organic compounds of high environmental and human health concerns. Importantly, the formation of reactive species is distinctively different in the PDS visible light system with and without pollutants [e.g., atrazine (ATZ)]. In addition to SO4•- generated via S2O82- dissociation under visible light irradiation, O2•- and 1O2 are also produced in both systems. However, in the absence of ATZ, H2O2 and O2•- are key intermediates and precursors for 1O2, whereas in the presence of ATZ, a different pathway was followed to produce O2•- and 1O2. Both radical and nonradical processes contribute to the degradation of ATZ in the PDS visible light system. The active role of 1O2 in the degradation of ATZ besides SO4•- is manifested by the enhanced degradation of contaminants and electron paramagnetic resonance spectroscopy measurements in D2O.",2022.0,https://doi.org/10.1021/acs.est.1c06696,D2O; 1O2; peroxydisulfate; H2O2; ATZ; PDS; S2O82; O2•; atrazine; SO4•,D2O (XLYOFNOQVPJJNP-ZSJDYOACSA-N); 1O2 (ZCXQDNWIQSAJIR-GPFHXOFOSA-N); peroxydisulfate (JRKICGRDRMAZLK-UHFFFAOYSA-L); H2O2 (MHAJPDPJQMAIIY-UHFFFAOYSA-N); ATZ (AXRYRYVKAWYZBR-GASGPIRDSA-N); PDS (OHIVGFJSFMOMNC-UHFFFAOYSA-N); S2O82 (Error); O2• (Error); atrazine (MXWJVTOOROXGIU-UHFFFAOYSA-N); SO4• (Error)
10.1021/esv056i005_1559694,Issue Editorial Masthead,,,Not Found,Not Found,2022.0,https://doi.org/10.1021/esv056i005_1559694,No chemicals found,No chemicals found
